date,global-100,global-esg,global-green-property,global-infrastructure,hedged-global-100,global-esg-nzd-hedged,hedged-global-infrastructure,kernel-balanced-fund,kernel-cash-plus-fund,kernel-high-growth-fund,kernel-march-2027-nz-bond-fund,kernel-march-2029-nz-bond-fund,kernel-nz-bond-fund,nz-20,nz-50-esg-tilted,nz-property,emerging-markets,nz-small-mid-cap-opportunities,sp-500-nzd-hedged,sp-500-unhedged,global-clean-energy,global-dividend-aristocrats,kernel-us-bond-fund
2021-08-23,0.014056224899598346,,-0.004098360655737654,0.005660377358490676,,,,,,,,,,0.027227722772277252,0.030303030303030276,0.020746887966804906,,0.02051282051282044,,,0.02970297029702973,0.0,
2021-08-25,-0.011881188118811892,,0.0,-0.016885553470919357,,,,,,,,,,0.0072289156626506035,0.0,0.004065040650406582,,0.0201005025125629,,,0.0,-0.008130081300813052,
2021-08-30,0.004008016032064132,,0.020576131687242816,-0.001908396946564861,,,,,,,,,,-0.0023923444976076125,0.0,0.012145748987854255,,0.014778325123152802,,,0.0,-0.012295081967213073,
2021-08-31,-0.005988023952095856,,0.0040322580645162365,-0.003824091778202643,,,,,,,,,,0.004796163069544335,0.0,-0.0040000000000000036,,0.0,,,-0.009615384615384581,0.0,
2021-09-01,-0.004016064257028162,,0.008032128514056325,0.0057581573896352545,,,,,,,,,,0.0,0.009803921568627416,0.0,,0.009708737864077666,,,0.009708737864077666,-0.004149377593360981,
2021-09-06,-0.0040322580645161255,,0.0,-0.003816793893129722,,,,,,,,,,0.0023866348448686736,0.0,0.008032128514056325,,0.009615384615384581,,,-0.009615384615384581,-0.004166666666666652,
2021-09-08,0.0,,-0.01195219123505975,0.00766283524904221,,,,,,,,,,-0.00952380952380949,-0.009708737864077666,-0.01195219123505975,,0.0,,,-0.01941747572815533,0.0,
2021-09-13,-0.014170040485829927,,-0.016129032258064502,-0.017110266159695797,,,,,,,,,,0.0024038461538462563,0.0,-0.008064516129032251,,-0.014285714285714235,,,-0.00990099009900991,-0.008368200836820106,
2021-09-15,0.006160164271047153,,0.0,0.0019342359767891004,,,,,,,,,,-0.007194244604316502,0.0,0.004065040650406582,,0.004830917874396157,,,-0.010000000000000009,0.0,
2021-09-20,-0.022448979591836782,,-0.016393442622950838,-0.007722007722007707,,,,,,,,,,0.007246376811594235,0.0,0.0,,-0.004807692307692291,,,-0.02020202020202022,-0.012658227848101222,
2021-09-22,0.014613778705636848,,0.008333333333333304,0.009727626459143934,,,,,,,,,,0.0023980815347721673,0.0,-0.004048582995951455,,0.0,,,0.020618556701030855,0.004273504273504258,
2021-09-27,0.008230452674897082,,-0.012396694214875992,-0.0077071290944122905,,,,,,,,,,0.0,0.009803921568627416,-0.016260162601625994,,0.019323671497584627,,,0.010101010101010166,0.02127659574468077,
2021-09-29,0.0,,-0.004184100418409997,0.007766990291262044,,,,,,,,,,-0.009569377990430672,-0.009708737864077666,-0.004132231404958664,,0.0,,,-0.020000000000000018,0.016666666666666607,
2021-09-30,-0.01224489795918371,,-0.008403361344537785,-0.0077071290944122905,,,,,,,,,,0.012077294685990392,0.009803921568627416,0.0,,0.004739336492890933,,,0.0,-0.016393442622950838,
2021-10-04,-0.010330578512396715,,0.008474576271186418,0.003883495145631022,,,,,,,,,,0.007159904534606243,0.009708737864077666,0.004149377593360981,,0.0,,,-0.04081632653061229,0.004166666666666652,
2021-10-06,0.014613778705636848,,-0.008403361344537785,-0.009671179883945835,,,,,,,,,,-0.023696682464455,-0.019230769230769273,-0.008264462809917328,,-0.009433962264150941,,,0.010638297872340496,-0.004149377593360981,
2021-10-11,0.002057613168724215,,0.004237288135593209,-0.0078125,,,,,,,,,,-0.012135922330097082,-0.009803921568627416,-0.008333333333333304,,-0.004761904761904745,,,0.010526315789473717,0.0,
2021-10-13,-0.004106776180698102,,0.021097046413502074,0.009842519685039353,,,,,,,,,,0.0,-0.00990099009900991,-0.004201680672268893,,-0.004784688995215336,,,0.05208333333333326,-0.004166666666666652,
2021-10-18,0.008247422680412342,,0.016528925619834656,-0.005847953216374324,,,,,,,,,,-0.002457002457002422,0.0,0.0,,0.004807692307692291,,,0.0,-0.012552301255230103,
2021-10-20,-0.008179959100204526,,0.008130081300812941,-0.0019607843137254832,,,,,,,,,,0.009852216748768461,0.010000000000000009,0.0,,0.0,,,0.00990099009900991,-0.004237288135593209,
2021-10-27,0.008247422680412342,,0.0,0.003929273084479323,,,,,,,,,,-0.007317073170731714,0.0,0.0,,-0.004784688995215336,,,0.03921568627450989,-0.012765957446808529,
2021-10-31,0.010224948875255713,,0.0,-0.00195694716242667,,,,,,,,,,0.0073710073710073765,0.0,0.0,,0.0,,,0.028301886792452935,-0.004310344827586188,
2021-11-01,-0.006072874493927127,,0.0040322580645162365,0.0039215686274509665,,,,,,,,,,-0.007317073170731714,0.0,-0.00421940928270037,,0.0,,,0.0183486238532109,0.01298701298701288,
2021-11-03,0.018329938900203624,,0.012048192771084265,0.001953125,,,,,,,,,,-0.002457002457002422,-0.00990099009900991,-0.012711864406779627,,-0.004807692307692291,,,-0.036036036036036,0.012820512820512775,
2021-11-08,0.0,,0.003968253968253954,-0.003898635477582846,,,,,,,,,,0.0049261083743843415,0.010000000000000009,0.0,,0.004830917874396157,,,0.0,-0.00421940928270037,
2021-11-10,0.0040000000000000036,,-0.0039525691699604515,0.009784735812133016,,,,,,,,,,0.002450980392156854,-0.00990099009900991,-0.0042918454935622075,,-0.004807692307692291,,,0.0,0.008474576271186418,
